2359760	-	3
2822640	-	1
869221	+	4
4091724	+	1
2270408	+	1
1318085	+	3
3142450	-	1
4252983	-	1
148358	-	4
1989062	+	1
3739974	-	9
2367493	+	6
479366	+	1
3924809	-	10
483582	+	4
412935	+	4
1616616	-	1
4234721	-	13
2654010	-	1
3753629	+	2
1710714	-	1
2225362	+	1
3553186	+	6
2338299	-	3
3943160	+	3
4069357	-	1
4231948	+	1
3442323	-	1
2404284	+	1
1778610	-	3
3377353	+	1
786176	+	9
3057053	+	2
2987910	-	3
2163131	-	1
1021611	+	1
3772248	+	1
2560244	+	1
224990	-	2
829708	-	2
1365839	+	2
4318241	+	1
786031	-	1
1499215	-	6
3208175	-	1
2534774	+	1
602797	-	2
1523702	-	1
886668	-	4
1721261	-	12
3856961	-	4
3752974	-	9
32009	-	1
4040841	-	1
4408066	-	1
1354187	+	1
3735947	-	1
3720863	-	1
1161763	-	1
3099916	-	1
169365	-	1
622112	+	1
1880628	-	1
2635576	+	9
4175760	+	2
3890778	-	3
550682	+	1
3738018	-	9
139155	+	3
2820089	-	3
4245277	-	12
2935586	-	1
4375540	-	2
3534098	-	1
2639331	-	6
3257388	+	3
2364247	+	1
3462717	-	1
3308313	+	2
164346	+	1
835138	-	4
3194708	+	1
68453	-	1
2318025	-	11
636443	+	2
2453895	-	1
610910	-	1
1534023	-	1
623406	+	9
2069869	-	3
472430	-	1
1483340	-	1
224700	-	1
4326729	+	8
1480835	+	13
4108797	-	1
338791	+	12
3053201	+	8
3334195	-	1
1026909	-	3
371940	-	15
2866221	+	3
265170	-	1
3820408	-	1
2239846	-	1
1417348	-	1
3122228	+	2
4322496	-	1
2112084	-	1
1504638	-	6
3947009	+	1
4368282	-	1
2372636	-	1
2608091	+	1
624365	-	9
505232	+	1
1573160	-	1
3531000	-	1
854250	-	1
1232778	-	5
410006	-	12
1561903	+	6
3627368	-	1
3306703	-	1
4358979	+	2
936038	-	1
3566717	+	6
3853708	+	1
3849125	-	7
2543591	-	1
4036925	-	9
1024393	+	1
2244778	-	5
3434503	-	1
3540358	+	3
4099026	+	3
3907491	+	1
1333773	+	1
1079588	-	1
3678681	-	1
2455970	-	3
759214	-	1
1489970	-	1
3916309	+	3
3097216	+	3
2364108	+	1
1958826	-	1
1356156	-	10
80528	-	1
2973473	+	1
2784614	+	5
4373945	+	4
2213300	+	2
1955466	-	2
52120	+	4
3609999	-	1
1212626	-	9
1095276	+	1
3790855	-	3
1987699	+	2
1722505	-	7
1369826	+	1
1568094	+	1
219045	-	2
3554067	+	7
2014770	-	2
2062231	+	6
341990	-	1
1590171	-	11
27492	-	1
1121173	-	12
2030207	-	4
4386830	+	1
1877267	+	1
3767144	-	1
3552710	+	2
24698	-	18
868106	+	4
3275943	-	3
3761283	-	5
2549250	-	1
3948384	-	3
552495	+	3
4056154	+	1
790698	+	2
1512695	+	1
1179727	-	1
580773	+	4
2799184	+	6
643201	-	1
3765189	-	1
2096173	+	1
2222292	-	1
2550010	+	1
2688815	-	12
230789	-	1
1159619	+	3
815660	+	1
1159746	-	2
2474210	+	9
3943753	-	6
2954409	-	1
99036	+	1
2133467	+	15
4217512	+	1
2345902	-	11
1720202	+	1
60184	+	1
34098	-	1
351108	-	12
573519	-	1
1743945	+	5
1881378	-	1
2349101	-	1
552607	+	1
2288850	+	2
1305537	+	1
2358694	-	1
1990551	+	2
1990711	-	3
4057047	+	9
1433967	-	3
1936340	+	3
2187481	-	2
1713259	-	1
1583212	-	11
1489460	-	3
2414370	-	3
3615896	-	2
2188518	-	3
430240	+	1
3795057	+	1
3795057	+	1
386315	-	1
562551	-	2
1187256	-	1
1121193	+	4
940690	-	1
247929	-	1
2180842	+	3
908153	-	1
410518	-	1
4068440	-	1
2175358	-	1
2318800	+	1
1589450	+	9
2430108	+	2
1989058	+	2
934646	+	1
3154666	-	24
1881838	-	1
1780838	-	8
4173080	-	1
2468084	-	1
295234	+	6
2263122	-	5
1965078	-	9
1962958	-	5
4359080	+	1
1417161	-	3
194900	+	2
2229918	+	5
1769180	-	2
4336382	-	1
302831	-	1
611976	-	6
2956872	+	7
3606866	+	1
1996100	+	2
371478	-	1
1819899	-	3
724229	-	5
1397163	+	1
4263346	+	1
3887110	-	1
2338194	-	1
375498	+	1
1443743	-	1
4319653	+	1
1887862	-	1
2142850	+	1
3616804	-	1
1121965	+	3
211254	-	3
4350498	-	2
375830	+	1
4320412	-	1
3783538	+	1
2972107	-	1
3894503	-	3
2276723	-	1
614448	+	1
3412063	-	5
3612351	-	1
2953116	-	1
146296	+	1
2800121	-	4
428614	-	1
2956653	-	9
2984528	-	1
1702089	-	1
2537127	+	1
2941206	-	1
1093609	-	12
3643978	-	3
2922729	-	9
47138	-	1
4326853	+	1
29113	-	5
2027942	-	1
1443616	+	1
1679871	-	1
3552587	+	6
2857185	-	10
2573744	-	7
1717380	+	1
1278351	-	1
4020778	-	4
1538820	-	1
3358739	+	1
2558942	-	1
3872376	-	2
1529494	-	12
186746	-	1
3036208	-	1
276723	-	2
2991278	-	4
1010091	-	1
2774610	-	9
2868276	-	2
2876795	-	2
4269864	-	1
2266511	-	1
929995	-	9
1264683	-	3
1998238	+	1
685294	+	1
1143650	+	1
874835	+	2
329422	-	1
401201	-	1
256312	-	1
1152210	+	1
4027544	+	1
446633	-	2
149542	-	1
932643	+	1
2477881	-	1
656438	+	1
2472500	-	1
3292227	+	5
2203545	-	2
2979166	-	9
4031638	-	18
1718012	-	1
1039097	-	1
4033188	-	1
549266	-	4
3755164	+	1
2904267	-	1
1077220	-	2
3296377	+	1
4087504	+	5
3760970	+	1
2538337	-	1
964001	+	1
2784608	+	3
2045484	-	1
250319	-	9
147612	+	1
37553	+	21
4340092	-	2
2223581	-	5
2277107	-	6
31279	-	1
1692877	-	1
848754	-	1
227889	+	2
2712125	+	1
2183859	-	1
1262266	-	1
1486814	+	1
713010	+	3
1890552	-	2
1218153	+	2
2430115	+	4
2288813	+	10
323142	-	2
1725977	+	1
2382799	-	7
2962089	+	8
1834845	-	3
3002085	-	12
985986	+	1
1932334	-	1
3168952	+	3
3378596	-	2
1363434	-	1
2210614	-	1
2151216	-	5
2596151	-	1
1562818	-	1
1592852	-	1
4359649	-	3
2449569	-	1
2821569	-	1
202303	-	2
4215829	+	4
2237324	-	3
3027423	-	1
4187790	-	5
4191940	-	1
60270	-	1
2159011	-	1
94105	-	1
3068524	+	1
3872191	-	2
373033	-	1
631432	-	5
2542965	-	1
1486517	+	3
582123	-	3
3163650	+	1
4383592	-	12
2557679	-	1
424136	-	1
265048	-	1
3641407	-	1
3935465	+	9
1827487	-	5
1564369	+	1
4031616	+	9
3909818	+	2
3552587	+	1
3289013	-	2
322208	-	5
4338522	+	3
487169	-	1
838790	-	1
1856620	+	3
4107287	+	1
3304990	+	1
1746697	-	1
1541949	+	4
2448883	-	2
3695404	-	2
3521589	+	1
3416989	-	8
3907538	+	1
2704806	+	1
3749868	-	12
669041	+	13
2331649	-	2
2807192	-	1
2025539	+	1
939238	-	1
2536936	+	1
725221	+	2
3757256	-	2
2220924	-	3
1562272	-	2
34510	-	1
3300468	+	5
833067	-	6
1899806	-	11
2229001	+	1
823817	+	1
4359135	-	18
2926496	+	1
2497631	-	1
3943082	+	3
2381150	-	27
2187543	-	1
3461643	-	3
2790181	+	1
1990071	+	3
672809	-	9
3059811	-	1
2750305	-	2
479917	+	1
1769172	-	1
3949587	+	3
2553930	+	1
2636929	+	2
96440	-	1
1278056	-	13
4379293	-	1
2366886	+	6
3808784	-	1
2962753	-	3
944735	-	1
1548721	-	15
4218688	-	1
1197398	-	1
2972108	+	8
3740719	+	1
2213994	-	1
1916046	-	1
4196505	-	2
629735	-	1
621851	-	1
428142	+	6
2383926	+	1
614134	+	11
326744	-	1
3075227	-	6
3096578	+	3
2439264	-	2
2046176	-	1
3121882	+	5
4100977	-	1
2796014	-	3
2717708	-	9
3351375	-	1
318133	-	1
2550009	+	2
3121598	+	1
3978115	+	2
675129	-	9
3200723	-	1
1538054	-	1
2234533	+	1
4121478	-	1
183275	-	1
2564237	+	1
4079705	-	1
964978	+	6
1760653	-	2
3218132	-	1
3020577	+	3
2260996	-	2
4149393	-	1
1955614	+	6
1700407	-	1
1262845	-	5
4288323	-	3
3031530	-	2
2973464	+	4
4323136	-	5
31620	-	1
1197700	-	1
4327165	-	1
2104110	+	10
2083139	-	6
844415	-	2
3539130	+	1
4372683	-	1
70753	-	4
4176109	+	1
4365828	-	8
2341331	-	1
4094254	-	9
3860983	+	3
3964673	-	1
4036758	-	1
2288850	+	1
2536625	+	4
1618640	+	1
3363032	-	1
2270403	-	4
3038637	-	1
3717147	-	1
3761504	-	1
2348935	+	1
4249455	-	3
926787	-	9
5184	-	1
4359177	-	9
514313	-	1
2194821	-	2
396949	+	1
1638139	-	3
3315238	-	6
2922882	-	9
2045532	-	9
1912893	-	35
3600139	+	1
2149591	-	1
3552583	+	1
1987692	+	2
2542124	+	3
3893490	+	3
1965869	+	1
1987700	+	1
2829913	+	1
2192435	-	1
756920	+	5
2965239	-	11
2796214	+	1
2366768	+	6
2627271	+	9
4352247	+	16
1253045	+	1
4163989	+	2
4374960	+	3
1019117	-	4
3729785	+	1
2341481	+	1
757020	-	1
4329464	-	1
1789476	-	6
3827444	-	3
260778	+	1
4376440	-	1
87245	+	2
247345	-	1
1618704	-	9
838886	-	1
486776	-	1
709950	-	1
4365296	-	1
1828133	-	1
2126121	-	1
4178509	-	1
3012688	+	1
859270	-	6
572111	+	3
710603	-	2
2693131	-	1
2169089	-	1
1365729	-	6
2277793	-	11
1528106	-	1
3611289	-	1
4369653	-	1
429515	-	4
3456847	-	10
373025	+	1
302110	-	1
931826	-	1
1541951	+	3
612549	-	4
1213886	+	1
4251806	-	1
4019546	-	1
86263	-	1
2089473	-	3
3083770	-	7
3756085	+	5
948533	+	1
3109687	+	2
2170265	-	1
212215	+	1
296242	-	1
4218669	+	1
527828	-	1
2727817	-	1
1373276	-	4
1278558	-	4
3907029	+	1
3534506	+	1
965964	-	1
3906550	-	2
2057451	-	1
3494820	-	1
2820801	+	1
4227026	-	3
3759495	+	1
2056003	+	2
490661	+	6
39150	-	2
3120523	+	13
4369736	-	14
3165344	-	1
394718	-	1
3554066	-	1
3318067	-	8
2314306	-	1
2545497	-	1
4071664	-	1
3803574	-	9
1541949	+	4
2972105	+	2
2951791	+	1
1541948	+	9
1960471	+	2
2356935	+	1
2996066	+	1
584432	-	1
3011242	-	1
3377836	-	1
2651394	-	1
1042177	+	1
596953	-	1
180695	-	1
196670	-	1
395055	-	1
629298	-	1
98159	+	1
2855200	-	8
2057976	+	1
1339313	+	24
671840	-	1
34788	+	1
3130223	+	7
2315071	+	1
1726176	-	3
2333491	+	2
3491790	+	1
2709271	-	2
2960522	-	1
4365829	+	1
231791	-	1
1123647	-	6
1758677	-	3
1864843	-	9
2230284	+	3
2026093	-	1
2692505	-	1
1543305	+	4
1025250	+	1
2153400	-	1
3011201	-	1
3116841	-	1
3100152	+	1
1622859	-	1
2744469	+	6
4037187	+	27
1280738	-	1
968965	-	3
4235212	+	1
1942473	-	2
65240	-	1
1371496	+	1
1949392	-	1
3552710	+	1
406626	-	1
1090894	-	1
1784237	-	1
4338885	-	1
3552701	-	9
2062210	+	1
2550012	-	1
235891	-	1
506518	-	1
2050851	+	1
923874	+	1
839803	-	1
2449653	-	1
4298309	+	2
2088055	-	9
2215622	-	1
69035	-	3
1086203	-	4
1917727	+	1
1947212	-	1
777304	+	1
3566591	-	1
507028	-	1
3457189	+	1
2204652	-	15
1313653	-	1
3853543	+	2
3119462	-	1
1123625	-	1
4181286	-	1
1395784	-	1
3454750	+	13
1942614	-	1
3330892	+	2
1579633	+	1
1713334	-	4
1148314	+	1
3535653	-	2
4338937	-	1
747203	+	1
381584	-	1
1274970	-	3
1800988	+	6
4303416	-	1
310938	-	1
1697906	+	10
2977477	+	2
889016	+	2
1727270	-	1
2222348	+	1
1571780	-	1
2603400	-	2
4318965	-	6
2527109	+	1
1400285	+	7
1641195	-	2
2617632	+	1
3700649	+	1
3377834	-	1
149925	+	1
2776496	-	3
4212851	+	1
2345739	+	1
711931	-	1
2062122	-	9
1787687	+	1
232038	+	1
2804196	+	9
4388947	-	1
2403881	-	1
4012272	+	1
1074882	-	1
3500353	-	1
4151074	-	6
3162226	-	10
2357221	+	4
1340292	-	1
477404	-	12
1385646	-	3
2149855	+	1
374952	-	1
4254337	+	1
1987169	+	3
2557415	+	2
607955	-	1
3808213	-	6
3742991	+	1
694420	-	2
1875	+	1
1997455	+	3
1852176	-	1
994372	-	1
3552585	+	1
3841944	-	1
2896019	-	1
2901322	-	1
267018	-	1
1691121	-	1
3552585	+	1
1339816	+	6
4363314	-	1
2545183	-	1
2856366	+	1
1694	+	4
295325	-	1
4019975	-	1
1441373	+	1
1999763	-	1
241335	-	4
1190594	-	1
709658	-	2
2952903	-	2
919600	-	13
1149142	-	2
2969843	-	1
954950	+	1
1848110	+	18
1846837	-	1
3785553	+	1
1745395	+	3
223634	-	1
2261012	-	1
11084	-	1
2742393	-	9
892992	-	1
15505	-	2
217562	+	2
4383690	-	1
1712314	-	1
2461439	+	1
934086	+	2
3623083	-	1
788418	-	1
3757357	-	1
3814299	-	3
659772	-	6
2385469	-	1
1106460	-	1
3803517	-	3
3738567	-	6
3203367	-	1
2232515	+	1
4326648	+	1
3738369	-	1
2246889	-	4
3846840	+	2
1346360	-	3
2001789	-	1
1717025	-	1
3892830	-	6
267418	-	1
126368	-	1
4307162	-	1
2982943	-	2
2970625	+	1
641866	-	2
1636724	+	9
1678514	-	1
3721633	+	2
279533	+	1
3120286	+	3
1475629	+	1
2054737	-	8
1729362	+	1
863496	+	3
295716	-	10
3157866	+	1
2604156	+	9
1107924	-	3
837469	-	3
2561576	-	2
3923122	+	1
4382153	-	1
893455	+	5
1961142	+	1
449531	-	2
1044434	+	1
1082752	-	1
2336551	-	9
2328129	-	8
4096260	+	3
3366418	+	1
4369613	-	1
2318392	-	2
2397263	-	1
3111623	-	1
90088	-	1
2784610	+	6
1007659	-	1
1347757	-	1
1881016	+	1
2950790	-	1
3072705	+	1
1958762	+	1
2098168	-	1
1417346	-	1
4329839	-	1
656361	+	1
898289	-	6
3895878	+	1
505859	+	1
67625	+	7
731483	+	4
121226	-	1
3426517	-	1
3119370	+	4
864220	+	1
3820014	-	3
47879	-	1
2974847	-	1
762352	+	6
670960	+	3
1618097	+	1
2224128	-	1
3956125	+	1
4175122	-	1
3491201	+	2
4070103	-	18
2204231	+	1
1095609	+	3
1531298	+	1
1981350	-	1
39248	-	1
2120354	-	1
2231884	+	1
4088723	-	1
1179234	-	1
177835	+	2
4251006	+	1
2955523	-	1
415184	-	1
34568	-	1
3440047	+	1
412599	+	1
4124408	+	2
3544168	-	6
3559603	+	1
4379175	+	1
2578328	-	1
2039073	-	1
754457	-	7
4374109	-	1
874835	+	1
3894939	-	1
1363465	+	1
189743	-	5
1694973	+	1
1091454	-	9
2816385	-	3
359384	+	1
3847813	-	9
51738	-	11
2886958	-	6
3795054	+	7
4357147	+	1
2920152	+	3
4376368	+	1
3567027	+	1
2189770	+	1
4068317	+	2
1519864	+	1
2252486	-	1
2934300	+	2
336630	-	3
2315232	+	9
2062024	+	4
3075415	-	10
4056463	-	1
396458	+	18
3467165	-	1
2927752	-	1
4336610	-	1
2974968	+	2
3171966	-	1
916861	-	5
4326170	+	1
2366768	+	2
670100	-	3
1412426	+	1
277656	+	1
4159119	+	1
933564	-	3
468298	+	1
1541758	-	2
4220316	+	1
47418	-	1
3508865	-	1
2959927	-	2
2366779	-	2
1771640	+	3
2545444	-	1
2385162	-	1
2344183	+	1
2393591	-	1
3335016	-	3
1712940	-	1
384824	-	1
2704092	+	2
3436157	-	3
403280	+	1
2011862	+	3
1191612	-	2
1468913	-	1
3733476	+	1
691111	-	2
1989057	-	20
2807726	-	1
321637	+	1
4314062	+	2
848481	-	6
2884902	+	1
1877798	-	1
1987702	+	6
3929952	-	1
2573748	-	5
2965217	-	9
4376452	-	1
1864137	-	1
1967051	-	1
2631009	+	5
2060804	-	1
2263834	-	1
3964250	+	1
1875128	-	1
1006677	-	1
3120431	+	1
1185768	+	3
1377696	+	3
4306641	-	2
4131619	-	9
667611	-	15
3649954	-	1
2231426	+	1
52988	-	9
1699754	-	1
2984199	-	1
30863	-	2
4357418	-	1
2607416	+	3
2818666	-	9
1480729	-	1
3490851	-	1
319938	-	12
850595	+	2
4098305	-	1
4034746	-	3
1046703	+	1
2062329	+	1
2653308	+	3
4374531	-	1
3686608	-	3
3121880	+	2
2199348	+	1
4075638	-	17
3025583	+	1
4364742	+	6
1681361	-	1
451374	+	1
172075	+	1
3344041	-	1
2554849	-	1
1942804	-	1
1729257	+	2
748965	-	6
301814	-	1
941460	-	1
235938	+	1
2996053	+	2
4313769	+	1
38508	-	1
3672316	+	1
1791814	+	1
2969203	-	1
2566766	+	1
2546431	-	1
3634893	-	1
2360541	-	1
3041923	-	1
189039	-	2
2728570	-	1
3308141	-	6
566322	-	3
412765	-	1
473897	-	1
1114475	-	1
1376421	-	3
2403893	-	1
4192269	-	1
3137081	-	1
170690	+	1
369727	-	6
2960518	-	2
2819338	+	1
1668940	-	12
2291242	+	1
1198001	+	21
2684450	-	2
4221028	-	4
2258021	+	6
2986658	-	1
4076639	-	1
308714	+	1
1768627	+	1
69107	+	1
888992	-	28
3560033	+	2
33791	-	1
2614558	+	1
2726158	-	1
2366777	+	6
3741302	-	1
656265	-	2
1343584	-	1
3926664	+	3
1983039	-	1
631601	+	1
4326833	-	2
3430380	-	1
1951626	-	1
211620	+	4
2970039	-	1
2531506	+	3
2981308	-	1
2751173	+	1
165870	-	1
2545145	-	1
3100151	+	5
3600111	-	1
2976558	+	2
3184984	-	2
2093700	+	1
810130	+	1
3444291	-	1
4356010	+	1
3797496	+	5
3438158	+	4
302145	+	1
4233804	-	5
1987693	-	2
1246690	-	3
4347226	-	1
463524	-	1
2498627	-	1
2960192	-	1
3122676	+	1
1631939	-	9
1925836	-	1
3122120	+	2
2366768	+	5
148140	+	1
4128785	+	1
4407747	-	1
1582107	+	5
4370640	+	1
3265463	-	1
3119811	+	1
3041663	-	3
1405421	-	3
97750	-	1
4305605	+	1
3335418	+	3
2783764	+	3
608291	-	1
1779176	-	4
2389156	-	2
2618069	-	1
1853697	-	1
2592964	-	12
966731	+	2
412928	-	1
1338409	+	1
2958920	+	1
4365223	+	1
1589401	-	1
3763769	-	1
2688716	-	1
885193	+	1
3947514	-	9
2572484	-	2
775100	-	1
1997464	+	6
3290579	-	6
2234247	+	2
672259	+	1
428558	-	3
3955108	+	1
31237	-	1
3119847	+	6
1621888	-	1
2951859	-	12
1172834	-	1
3123354	+	3
329763	+	5
1715735	-	2
301614	-	1
846274	-	3
2927805	-	1
1514081	-	3
1730071	-	1
2254377	-	7
2536141	+	1
138417	-	1
1302306	+	1
1997525	-	1
3119700	-	1
1537350	+	3
4357726	-	1
4186220	-	1
3411067	-	3
2200735	-	4
3122194	+	7
85591	-	1
3697256	-	3
2012001	-	1
69048	-	1
1617539	-	3
3327208	-	1
358215	-	11
192928	+	9
3401026	-	1
3735946	-	1
4374724	-	3
1942725	-	1
1149789	-	1
659915	-	1
1044452	-	1
839309	-	9
2558602	+	2
3742240	-	9
3602343	-	1
32364	+	1
3028758	-	1
3992730	-	1
1131583	-	6
914240	-	3
930543	-	2
2039118	-	7
2372762	-	1
330711	-	1
2796842	+	1
2027110	-	1
3880982	+	1
2049661	-	1
4068452	+	1
3616070	-	1
1339044	-	3
1078890	-	1
4386368	-	3
3164878	+	1
2478588	+	3
3606583	-	4
138496	-	1
3467838	-	5
511826	-	3
1947188	-	6
2215302	-	1
4294426	-	1
670964	-	1
1231499	-	6
276910	-	5
3462649	-	1
3230325	-	1
400429	-	1
2966076	+	1
2537243	-	6
467497	+	1
2150091	-	1
3041872	-	1
3649770	+	2
1468161	+	1
3524422	-	7
3878641	-	1
36793	+	2
301983	-	1
1313374	+	1
4117167	-	2
1572033	-	1
3536013	+	3
46473	-	1
3002458	+	3
1953424	+	1
3117657	-	1
3183568	-	18
450256	-	1
1331737	-	2
3712463	-	30
1733539	+	3
3750652	-	15
2049824	-	1
1786567	-	1
4020780	-	1
3634667	+	4
927517	-	1
27536	-	1
1572952	+	1
1150044	+	1
3620786	+	4
3163971	-	9
971195	-	1
1721365	-	2
1104797	+	1
3415180	-	14
2870630	+	1
860790	-	3
946109	-	4
2210614	+	1
55543	+	3
1085617	-	1
810994	+	1
2404340	+	1
4326703	+	1
1269891	-	1
1395804	-	1
1632542	-	1
1050793	-	1
2257368	-	1
919424	+	2
954987	-	1
201323	-	6
1155576	+	1
4231228	+	1
4346348	+	1
3818805	+	1
1541933	+	3
1572680	+	1
2889161	-	2
1766745	-	1
4174139	-	5
2311409	+	1
4288250	-	1
2138736	-	1
3967085	-	12
461482	+	6
815966	+	2
487861	+	1
1519639	+	1
3709681	+	2
1771472	-	9
944305	+	9
1543311	+	2
1198603	+	1
426282	-	1
65500	+	1
3120029	-	1
2151818	+	11
341496	+	1
2051259	-	1
145869	-	1
2012105	-	1
2047441	+	1
2062816	-	3
4254334	+	2
2956201	+	1
2361908	+	2
336018	-	2
3950017	+	3
3080367	-	6
3554067	+	4
655779	+	1
771907	+	1
412375	-	4
3749349	+	1
1183607	-	1
889020	+	4
882205	-	1
2186870	-	1
2148993	+	11
4130129	+	3
2155245	-	6
1015544	+	1
2394758	-	4
988697	+	2
4388818	-	1
1189263	-	1
279022	+	2
1597	+	1
1874379	-	1
2039848	-	1
1169244	-	1
3814619	-	1
1761951	+	5
3300454	+	3
3064561	+	1
372316	+	9
2470167	-	8
3552707	+	1
4209011	+	1
1902974	-	9
3510749	-	3
613579	+	1
4275452	-	1
3999180	+	1
3105487	-	4
3676823	-	2
4026422	-	1
1882384	-	1
750089	+	1
2217647	+	1
4359228	-	1
1252150	-	1
431317	-	1
4375625	+	3
3303090	-	5
1757029	-	1
1619241	-	9
4383997	-	1
4403098	-	1
1981075	-	1
471385	+	2
2012298	-	3
2402452	-	1
1280926	-	12
131945	+	1
4390879	-	8
1223826	-	4
1010536	-	1
3077186	-	1
644004	+	1
1896174	+	1
3754686	-	1
2966091	-	1
2881219	+	3
935944	-	1
2604951	-	6
386419	-	2
1999663	-	1
931399	-	1
1603457	-	1
2867151	-	11
3015042	-	1
2232103	-	3
945778	+	1
606520	-	1
584558	-	2
3555086	-	4
567552	-	2
37453	+	4
1857263	-	1
3998733	+	1
2794079	-	1
2313999	-	2
4329939	+	8
3140159	-	4
29733	-	8
3804300	+	1
3444977	-	1
2306506	+	1
833391	-	1
3999003	-	11
2214110	-	1
3798170	-	14
196688	-	1
2268674	-	4
2966897	-	1
2232871	+	1
599616	-	5
187672	-	1
3099091	-	3
3654474	+	1
3119858	-	2
1276918	+	4
3510438	-	2
1878583	+	1
815652	-	1
3970525	-	1
3862696	-	1
2470321	-	4
3558949	-	1
4145008	-	3
3753725	+	8
2697547	+	2
4108421	-	1
3468850	-	1
2794489	+	1
455267	+	1
712985	+	1
3696299	-	3
123085	+	1
3115819	-	1
1273250	+	1
1723079	-	9
1473288	+	2
1874993	-	1
2029220	-	1
2044462	-	9
2711432	-	8
909532	-	8
4156807	-	9
3755435	-	1
4386477	-	1
409895	-	3
3677326	-	6
2055974	-	15
4338596	-	1
295356	-	1
1751856	-	1
1268350	-	1
3136428	-	3
1077903	-	9
1911759	-	1
4377154	-	2
919574	+	2
2692296	+	1
1950022	+	1
2267395	+	1
1602743	-	2
2878572	+	1
3880975	+	1
3213746	+	2
2401874	+	13
3027321	-	8
4393276	-	1
4340799	-	3
132226	-	1
557395	+	1
156392	-	1
3205364	+	1
3922432	+	2
3060538	-	6
3375461	+	1
868560	+	1
162164	-	2
4048038	+	6
2126301	-	2
582459	+	1
1731708	-	1
3055294	-	9
2681581	+	3
919746	+	1
4215541	-	1
2927118	+	1
3600311	+	1
2154761	-	12
3120176	+	9
3320653	-	3
3385226	+	1
3841315	-	3
2238943	-	1
2050051	+	3
3822042	+	1
1197809	-	1
2580967	-	1
2266165	+	5
159886	-	4
1229568	-	10
2163308	+	1
3964837	+	1
36220	-	1
2062015	-	9
637397	+	1
4159265	+	1
2948174	-	1
2652008	-	2
2578733	-	1
2150086	-	1
397592	-	1
3779671	+	9
3941227	-	9
2366768	+	1
1863794	-	1
2721270	-	1
3741001	-	1
607056	+	6
4143538	-	1
709715	+	1
1273343	-	1
2636932	+	1
2146533	+	4
3147112	-	3
1735719	-	1
2786785	-	2
4385740	+	1
2343634	+	1
712115	-	1
4183889	-	1
4235007	-	1
3123424	+	4
3759820	-	1
2288724	+	1
231318	+	1
2555882	+	1
4207804	-	7
1780586	+	1
4279824	+	1
2056004	+	8
123196	-	4
2212797	-	15
3002215	+	1
1541951	+	1
1087556	-	5
862200	-	4
1277840	+	5
1064847	-	6
2651042	-	1
721537	-	2
3943696	-	9
1830158	-	3
1820603	+	1
921838	-	1
4121635	-	2
4068213	-	3
4071737	-	1
3841858	+	1
864196	-	9
877222	-	6
167108	-	9
1313348	+	1
3756902	-	1
4006831	-	1
65204	-	1
2804942	+	2
3119259	+	1
2015663	+	8
1758202	+	1
2807186	-	1
3487527	-	1
1766508	+	1
1179489	-	1
4365904	-	11
2604602	+	4
3301646	-	1
2210031	+	3
2152257	-	2
2927880	+	1
3114818	-	1
2498690	-	8
3958415	+	1
148300	-	1
1241501	-	1
2317123	-	1
3678224	-	10
515881	-	1
2103499	-	1
2027418	-	5
2583876	-	3
4298220	+	1
2461382	+	1
3477128	-	4
2235177	+	1
3796807	+	1
3711736	+	4
1622315	-	1
3933131	+	6
2129189	+	5
4253928	-	1
4311798	-	1
2186977	+	2
1735756	-	6
3779637	-	3
471615	+	1
2955133	+	1
2970539	-	13
2290440	+	1
3112856	-	3
3380439	+	1
1162880	-	2
2867737	-	1
473772	+	2
4304187	-	1
4095001	-	1
1685259	+	1
4057297	-	6
358196	-	1
43536	-	1
1761992	+	2
453287	-	13
1426106	-	1
890372	+	4
2960944	+	1
794597	-	1
4192852	+	1
889015	+	1
559439	+	2
10249	+	1
1732451	-	1
3695668	-	1
3907223	+	3
2381506	-	1
219306	-	1
4292250	-	1
1888142	+	1
3873200	-	1
4302893	-	1
429859	-	2
2207591	+	1
2995892	-	1
3549365	+	1
3463068	+	1
695039	+	1
2029111	+	1
884105	+	1
487134	-	1
969207	-	1
3894809	+	1
930923	-	2
3136132	-	1
2015921	-	1
2145840	-	8
2138097	-	1
4317034	-	1
3428786	+	7
1625034	-	1
873063	-	4
4275846	+	1
2900376	-	6
701040	-	3
548148	-	3
1535526	-	1
1769877	-	4
1601643	-	1
1143469	-	1
1027900	+	1
3737007	-	2
3907954	-	1
3859370	-	3
2288895	-	9
3530645	+	1
3137389	-	12
1864933	-	9
1468160	+	2
2704019	+	3
4386629	-	9
3868343	-	1
2103173	-	1
2196965	+	2
841001	+	1
2683629	-	4
3377831	-	2
3073084	+	5
3763074	-	16
1571819	-	10
1543307	+	1
884155	-	2
1502403	-	1
2921511	-	30
4320147	-	3
260693	-	1
2543988	-	1
1773841	-	4
178703	-	1
4096716	-	2
1359302	-	7
1471745	+	1
1739736	+	1
2979957	+	3
4156641	-	1
3743332	-	1
2563958	-	12
2505597	+	1
1754016	+	1
2632583	+	1
2127536	+	1
3239788	-	7
2963368	+	1
1608996	-	10
714912	+	1
2432078	+	3
2165591	-	1
1248684	-	1
840872	-	2
1369543	-	9
1242981	-	1
2108486	-	4
4217712	-	2
2794075	+	1
3554068	+	2
2220945	+	2
3461832	-	1
3858164	-	1
55540	+	9
2227972	+	1
530567	-	1
1151485	-	2
1711871	-	2
3812302	-	1
1282786	+	1
